numero;date;depart;arrivee;long;denivele;type;wiki
6;07/07/2016;Arpajon-sur-Cère;Montauban;190.5;NC;1;https://fr.wikipedia.org/wiki/6e_%C3%A9tape_du_Tour_de_France_2016
