numero;date;depart;arrivee;long;denivele;type;wiki
17;19/07/2023;Saint-Gervais-les-Bains;Courchevel;165.7;5405;1;https://fr.wikipedia.org/wiki/17e_%C3%A9tape_du_Tour_de_France_2023
