numero;date;depart;arrivee;long;denivele;type;wiki
16;15/09/2020;La Tour-du-Pin;Villard-de-Lans;164;3903;1;https://fr.wikipedia.org/wiki/16e_%C3%A9tape_du_Tour_de_France_2020
