numero;date;depart;arrivee;long;denivele;type;wiki
5;10/07/2019;Saint-Dié-des-Vosges;Colmar;175.5;NC;1;https://fr.wikipedia.org/wiki/5e_%C3%A9tape_du_Tour_de_France_2019
