numero;date;depart;arrivee;long;denivele;type;wiki
7;12/07/2019;Belfort;Chalon-sur-Saône;230;NC;1;https://fr.wikipedia.org/wiki/7e_%C3%A9tape_du_Tour_de_France_2019
