numero;date;depart;arrivee;long;denivele;type;wiki
8;09/07/2016;Pau;Bagnères-de-Luchon;184;NC;1;https://fr.wikipedia.org/wiki/8e_%C3%A9tape_du_Tour_de_France_2016
