numero;date;depart;arrivee;long;denivele;type;wiki
4;04/07/2017;Mondorf-les-Bains;Vittel;207.5;NC;1;https://fr.wikipedia.org/wiki/4e_%C3%A9tape_du_Tour_de_France_2017
