numero;date;depart;arrivee;long;denivele;type;wiki
7;05/07/2024;Nuit-Saint-Gegorges;Gevrey-Chambertin;25.3;285;2;https://fr.wikipedia.org/wiki/7e_%C3%A9tape_du_Tour_de_France_2024
