numero;date;depart;arrivee;long;denivele;type;wiki
14;13/07/2024;Pau;Saint-Lary-Soulan;152;4043;1;https://fr.wikipedia.org/wiki/14e_%C3%A9tape_du_Tour_de_France_2024
