numero;date;depart;arrivee;long;denivele;type;wiki
6;11/07/2019;Mulhouse;Planche des Belles Filles;160.5;NC;1;https://fr.wikipedia.org/wiki/6e_%C3%A9tape_du_Tour_de_France_2019
