numero;date;depart;arrivee;long;denivele;type;wiki
15;16/07/2023;Les Gets;Saint-Gervais-les-Bains;179;4527;1;https://fr.wikipedia.org/wiki/15e_%C3%A9tape_du_Tour_de_France_2023
