numero;date;depart;arrivee;long;denivele;type;wiki
11;09/09/2020;Châtelaillon-Plage;Poitiers;167.5;1004;1;https://fr.wikipedia.org/wiki/11e_%C3%A9tape_du_Tour_de_France_2020
