numero;date;depart;arrivee;long;denivele;type;wiki
8;03/07/2021;Oyonnax;Le Grand-Bornand;150.8;3558;1;https://fr.wikipedia.org/wiki/8e_%C3%A9tape_du_Tour_de_France_2021
