numero;date;depart;arrivee;long;denivele;type;wiki
2;07/07/2019;Ville de Bruxelles;Ville de Bruxelles;27.6;NC;2;https://fr.wikipedia.org/wiki/2e_%C3%A9tape_du_Tour_de_France_2019
