numero;date;depart;arrivee;long;denivele;type;wiki
17;25/07/2018;Bagnères-de-Luchon;col de Portet;65;NC;1;https://fr.wikipedia.org/wiki/17e_%C3%A9tape_du_Tour_de_France_2018
