numero;date;depart;arrivee;long;denivele;type;wiki
12;08/07/2021;Saint-Paul-Trois-Châteaux;Nîmes;159.4;1959;1;https://fr.wikipedia.org/wiki/12e_%C3%A9tape_du_Tour_de_France_2021
