numero;date;depart;arrivee;long;denivele;type;wiki
17;20/07/2022;Saint-Gaudens;Peyragudes;129.7;3368;1;https://fr.wikipedia.org/wiki/17e_%C3%A9tape_du_Tour_de_France_2022
