numero;date;depart;arrivee;long;denivele;type;wiki
1;06/07/2019;Ville de Bruxelles (BEL);Ville de Bruxelles (BEL);194.5;NC;1;https://fr.wikipedia.org/wiki/1re_%C3%A9tape_du_Tour_de_France_2019
