numero;date;depart;arrivee;long;denivele;type;wiki
18;20/07/2023;Moûtiers;Bourg-en-Bresse;184,9 km;1211;1;https://fr.wikipedia.org/wiki/18e_%C3%A9tape_du_Tour_de_France_2023
