numero;date;depart;arrivee;long;denivele;type;wiki
19;18/09/2020;Bourg-en-Bresse;Champagnole;166.5;2208;1;https://fr.wikipedia.org/wiki/19e_%C3%A9tape_du_Tour_de_France_2020
