numero;date;depart;arrivee;long;denivele;type;wiki
3;01/07/2024;Plaisance (ITA);Turin (ITA);230.8;1315;1;https://fr.wikipedia.org/wiki/3e_%C3%A9tape_du_Tour_de_France_2024
